,link,meal-category,ingredients,total-time,servings,cook-time,prep-time
812,https://www.allrecipes.com/recipe/128699/famous-chicken-adobo,['MAIN DISHES'],"['2 tablespoons vegetable oil', '1 (3 pound) chicken, cut into pieces', '1 large onion, quartered and sliced', '2 tablespoons minced garlic', '⅔ cup low sodium soy sauce', '⅓ cup white vinegar', '1 tablespoon garlic powder', '2 teaspoons black pepper', '1 bay leaf']",['1 hr'],['6'],['45 mins'],['15 mins']
813,https://www.allrecipes.com/recipe/188957/drunken-shrimp,['MAIN DISHES'],"['2 tablespoons canola oil', '1 onion, chopped', '6 cloves garlic, chopped', '2 tablespoons minced fresh ginger root', '2 pounds large shrimp, peeled and deveined', '1 pinch salt', '½ teaspoon ground black pepper', '1 tablespoon red pepper flakes, or to taste', '¾ cup beer', '¼ cup ketchup', '1 tablespoon white sugar', '1 tablespoon cornstarch', '1 tablespoon water', '1 tablespoon toasted sesame oil', '3 green onions, chopped']",['30 mins'],['6'],['10 mins'],['20 mins']
814,https://www.allrecipes.com/recipe/84706/grandmas-polish-perogies,['MAIN DISHES'],"['4 ½ cups all-purpose flour', '2 teaspoons salt', '2 cups sour cream', '2 large eggs', '1 egg yolk', '2 tablespoons butter, melted', '2 tablespoons vegetable oil', '8 baking potatoes, peeled and cubed', '1 cup shredded Cheddar cheese', '2 tablespoons processed cheese sauce', '1 pinch onion salt, or to taste', 'salt and pepper to taste']",['1 hr 40 mins'],['20'],['40 mins'],['1 hr']
815,https://www.allrecipes.com/recipe/55593/fried-pork-chop,['MAIN DISHES'],"['1 cup vegetable oil for frying', '½ cup all-purpose flour', '½ teaspoon seasoning salt, or to taste', 'salt and pepper to taste', '4 (¾-inch) thick pork chops']",['20 mins'],['4'],['10 mins'],['10 mins']
816,https://www.allrecipes.com/recipe/230907/southern-fried-apples,['FRUITS AND VEGETABLES'],"['½ cup butter', '½ cup white sugar', '2 tablespoons ground cinnamon, or to taste', '4 Granny Smith apples - peeled, cored, and sliced']",['20 mins'],['4'],['10 mins'],['10 mins']
817,https://www.allrecipes.com/recipe/45157/quick-pickled-eggs-and-beets,['APPETIZERS AND SNACKS'],"['8 large eggs', '1 (15 ounce) can sliced beets with liquid', '½ cup white vinegar', '½ cup white sugar', '½ cup water', '½ teaspoon ground cinnamon (Optional)']",['4 hrs'],['4 hrs 30 mins'],['20 mins'],['10 mins']
818,https://www.allrecipes.com/recipe/13769/hamburger-gravy,['SIDE DISH'],"['2 pounds lean ground beef', '¼ cup all-purpose flour', '4 cups milk', 'salt and pepper to taste', '1 teaspoon onion salt']",['20 mins'],['8'],['15 mins'],['5 mins']
819,https://www.allrecipes.com/recipe/9889/seven-layer-bars,['DESSERTS'],"['½ cup unsalted butter', '1 ½ cups graham cracker crumbs', '1 cup semisweet chocolate chips', '1 cup butterscotch chips', '1 cup chopped walnuts', '1 (14 ounce) can sweetened condensed milk', '1 ⅓ cups shredded coconut']",['20 mins'],['1 hr'],['25 mins'],['15 mins']
820,https://www.allrecipes.com/recipe/239180/greek-style-lemon-roasted-potatoes,['SIDE DISH'],"['3 pounds potatoes, peeled and cut into thick wedges', '⅓ cup olive oil', '2 medium lemons, juiced', '2 teaspoons salt', '1 teaspoon oregano', '½ teaspoon ground black pepper', '3 cups chicken broth']",['1 hr 15 mins'],['6'],['1 hr'],['15 mins']
821,https://www.allrecipes.com/recipe/174452/chicken-seasoning-blend,['INGREDIENTS'],"['1 ½ teaspoons sea salt', '1 teaspoon dried basil', '1 teaspoon crushed dried rosemary', '½ teaspoon garlic powder', '½ teaspoon dry mustard powder', '½ teaspoon paprika', '½ teaspoon ground black pepper', '½ teaspoon ground dried thyme', '¼ teaspoon celery seed', '¼ teaspoon dried parsley', '⅛ teaspoon ground cumin', '⅛ teaspoon cayenne pepper', '⅛ teaspoon chicken bouillon granules']",['6'],['2 tablespoons'],['5 mins'],['5 mins']
822,https://www.allrecipes.com/recipe/280107/classic-patty-melt,['MAIN DISHES'],"['1 pound ground beef', '½ teaspoon salt', '¼ teaspoon ground black pepper', '2 tablespoons butter', '1 large onion, sliced', '6 teaspoons mayonnaise', '6 slices rye bread', '6 slices sharp Cheddar cheese']",['30 mins'],['3'],['20 mins'],['10 mins']
823,https://www.allrecipes.com/recipe/242075/moms-rhubarb-crisp,['DESSERTS'],"['3 cups diced fresh rhubarb', '½ cup white sugar', '1 tablespoon all-purpose flour', '1 tablespoon water', '1 teaspoon ground cinnamon', '1 teaspoon ground allspice (Optional)', '1 cup rolled oats', '1 cup brown sugar (packed)', '½ cup all-purpose flour', '½ cup butter']",['1 hr'],['9'],['45 mins'],['15 mins']
824,https://www.allrecipes.com/recipe/31144/sweet-and-sour-pork-iii,['MAIN DISHES'],"['1 pound pork butt, cut into 1 inch cubes', '1 teaspoon soy sauce', '1 teaspoon salt', '¼ teaspoon white sugar', '1 egg white', '2 green onions, chopped', '1 quart vegetable oil for frying', '½ cup cornstarch', '1 tablespoon vegetable oil', '3 stalks celery, cut into 1/2 inch pieces', '1 medium green bell pepper, cut into 1 inch pieces', '1 medium onion, cut into wedges', '1 pinch white sugar, or to taste', 'salt to taste', '1 ¼ cups water, divided', '¾ cup white sugar', '⅓ cup apple cider vinegar', '¼ cup ketchup', '½ teaspoon soy sauce', '¼ teaspoon salt', '1 (8 ounce) can pineapple chunks, undrained', '2 tablespoons cornstarch']",['1 hr'],['2 hrs'],['30 mins'],['30 mins']
825,https://www.allrecipes.com/recipe/50281/mushy-peas-i,['SIDE DISH'],"['1 (10 ounce) package frozen green peas', '¼ cup heavy cream', '1 tablespoon butter', '½ teaspoon salt', '½ teaspoon freshly ground black pepper']",['15 mins'],['4'],['10 mins'],['5 mins']
826,https://www.allrecipes.com/recipe/236101/easy-beer-batter,['EVERYDAY COOKING'],"['2 cups self-rising flour', '1 (12 fluid ounce) can or bottle beer']",['4'],[None],['5 mins'],['5 mins']
827,https://www.allrecipes.com/recipe/273131/easy-baked-pork-chops,['PORK'],"['1 tablespoon vegetable oil', '1 small onion, coarsely chopped', '4 boneless pork chops', '3 tablespoons maple syrup', '3 tablespoons spicy brown mustard', '4 cloves garlic, minced, or more to taste', '1 teaspoon red pepper (Optional)', '1 teaspoon chili powder (Optional)', '½ teaspoon salt']",['35 mins'],['4'],['25 mins'],['10 mins']
828,https://www.allrecipes.com/recipe/24005/homemade-shake-and-bake-mixture,['EVERYDAY COOKING'],"['4 cups dry bread crumbs', '⅓ cup vegetable oil', '1 tablespoon salt', '1 tablespoon paprika', '1 tablespoon celery salt', '1 teaspoon ground black pepper', '½ teaspoon garlic salt', '½ teaspoon minced garlic', '¼ teaspoon minced onion', '1 pinch dried basil leaves', '1 pinch dried parsley', '1 pinch dried oregano']",['8'],['4 cups'],['5 mins'],['5 mins']
829,https://www.allrecipes.com/recipe/14441/ramen-coleslaw,['SALAD'],"['½ medium head cabbage, shredded', '5 green onions, chopped', '1 (3 ounce) package chicken flavored ramen noodles, crushed, seasoning packet reserved', '¼ cup sliced almonds', '2 tablespoons sesame seeds', '3 tablespoons white wine vinegar', '2 tablespoons vegetable oil', '2 tablespoons white sugar', '½ teaspoon salt', '½ teaspoon ground black pepper']",['25 mins'],['4'],['10 mins'],['15 mins']
830,https://www.allrecipes.com/recipe/239434/simple-turkey-gravy,['SAUCES AND CONDIMENTS'],"['1/2 cup fat from turkey drippings', '1/2 cup all-purpose flour', '1 cup liquid from turkey drippings', '2 cups turkey stock', 'ground black pepper to taste']",['25 mins'],['16'],['15 mins'],['10 mins']
831,https://www.allrecipes.com/recipe/24878/bbq-chicken-pizza,['MAIN DISHES'],"['1 (12 inch) pre-baked pizza crust', '1 cup spicy barbeque sauce', '2 skinless boneless chicken breast halves, cooked and cubed', '1 cup sliced pepperoncini peppers', '1 cup chopped red onion', '½ cup chopped fresh cilantro', '2 cups shredded Colby-Jack cheese']",['35 mins'],['8'],['15 mins'],['20 mins']
832,https://www.allrecipes.com/recipe/62594/crisp-pickled-green-beans,['CANNING AND PRESERVING RECIPES'],"['2 ½ cups distilled white vinegar', '2 cups water', '¼ cup salt', '1 clove garlic, peeled', '2 ½ pounds fresh green beans', '6 large sprigs dill', '¾ teaspoon red pepper flakes (Optional)']",['14 days 8 hrs'],['14 days 8 hrs 35 mins'],['20 mins'],['15 mins']
833,https://www.allrecipes.com/recipe/25220/moms-best-waffles,['BREAKFAST AND BRUNCH'],"['2 cups all-purpose flour', '2 teaspoons baking powder', '2 tablespoons white sugar', '1 teaspoon salt', '2 cups milk', '2 eggs', '2 tablespoons vegetable oil']",['15 mins'],['4'],['10 mins'],['5 mins']
834,https://www.allrecipes.com/recipe/92528/slow-cooker-turkey-breast,['MEAT AND POULTRY'],"['1 (6 pound) bone-in turkey breast', '1 (1 ounce) envelope dry onion soup mix']",['8 hrs 10 mins'],['12'],['8 hrs'],['10 mins']
835,https://www.allrecipes.com/recipe/16454/slow-cooker-beef-barley-soup,['SOUP RECIPES'],"['3 tablespoons vegetable oil', '1 ½ pounds boneless lean beef, cubed', '2 teaspoons garlic powder', '1 teaspoon salt', '1 teaspoon ground black pepper', '6 cups water, divided', '3 (10.5 ounce) cans beef broth', '6 medium carrots, chopped', '6 medium green onions, chopped', '4 stalks celery, chopped', '1 cup barley', '½ cup chopped fresh parsley', '1 teaspoon dried thyme']",['6 hrs 30 mins'],['10'],['6 hrs 10 mins'],['20 mins']
836,https://www.allrecipes.com/recipe/13478/sweet-potato-casserole-ii,['SIDE DISH'],"['5 sweet potatoes, peeled and sliced', '½ cup packed brown sugar', '¼ cup butter', '3 tablespoons orange juice', '1 pinch ground cinnamon', '1 (10.5 ounce) package miniature marshmallows']",['1 hr'],['8'],['45 mins'],['15 mins']
837,https://www.allrecipes.com/recipe/25832/cream-cheese-squares,['DESSERTS'],"['2 (8 ounce) cans refrigerated crescent roll dough', '2 (8 ounce) packages cream cheese, softened', '1 ¼ cups white sugar, divided', '1 teaspoon vanilla extract', '½ cup butter, melted', '1 teaspoon ground cinnamon']",['35 mins'],['24'],['25 mins'],['10 mins']
838,https://www.allrecipes.com/recipe/21261/yummy-sweet-potato-casserole,['SIDE DISH'],"['4 cups peeled, cubed sweet potatoes', '2 large eggs, beaten', '½ cup white sugar', '½ cup milk', '4 tablespoons butter, softened', '½ teaspoon vanilla extract', '½ teaspoon salt', '½ cup packed brown sugar', '⅓ cup all-purpose flour', '3 tablespoons butter, softened', '½ cup chopped pecans']",['1 hr 5 mins'],['12'],['45 mins'],['20 mins']
839,https://www.allrecipes.com/recipe/275423/homemade-dog-food-with-beef,['EVERYDAY COOKING'],"['2 pounds ground beef', '6 cups water, or more as needed', '4 cups uncooked brown rice', '1 pound assorted beef bones (shin, shank, short ribs, or marrow bones)', '1 tablespoon chopped fresh rosemary', '1 (15 ounce) can sliced carrots, drained', '1 (13.5 ounce) can spinach, drained', '6 eggs', '1 (15 ounce) can pumpkin puree']",['30 mins'],['1 hr 45 mins'],['1 hr'],['15 mins']
840,https://www.allrecipes.com/recipe/276153/crispy-indian-okra,['SIDE DISH'],"['2 ½ cups fresh okra, ends trimmed', '5 tablespoons chickpea flour (besan)', '1 teaspoon ginger paste', '1 teaspoon lemon juice', '½ teaspoon red chile powder', '¼ teaspoon ground turmeric', '1 pinch asafoetida powder', '1 pinch carom seeds', 'salt to taste', 'oil for frying', '1 teaspoon chaat masala, or to taste (Optional)']",['30 mins'],['4'],['15 mins'],['15 mins']
841,https://www.allrecipes.com/recipe/260014/rigatoni-al-segreto-rigatoni-with-secret-sauce,['GLOBAL CUISINES'],"['4 tablespoons olive oil', '1 cup diced onion', '1 teaspoon salt, plus more to taste', '2 cloves garlic, crushed (or more to taste)', '1 pinch red pepper flakes', '1 (28 ounce) can San Marzano (Italian) tomatoes, blended smooth', '½ cup water (to rinse out can of tomatoes)', '1 (8 ounce) package uncooked rigatoni pasta', '½ cup fresh basil leaves, thinly sliced', '4 tablespoons cold butter, cubed', '1 cup grated Parmigiano-Reggiano cheese, plus more for serving']",['1 hr 10 mins'],['4'],['55 mins'],['15 mins']
842,https://www.allrecipes.com/recipe/166160/juicy-thanksgiving-turkey,['THANKSGIVING'],"['2 tablespoons dried parsley', '2 tablespoons ground dried rosemary', '2 tablespoons rubbed dried sage', '2 tablespoons dried thyme leaves', '1 tablespoon lemon-pepper seasoning', '1 tablespoon salt', '1 (15 pound) whole turkey, neck and giblets removed', '1 medium orange, cut into 8 wedges', '1 medium onion, chopped into large pieces', '1 medium carrot, cut into ½-inch slices', '2 stalks celery, cut into ½-inch slices', '1 (750 milliliter) bottle champagne', '1 (14.5 ounce) can chicken broth']",['10 mins'],['3 hrs 30 mins'],['3 hrs'],['20 mins']
843,https://www.allrecipes.com/recipe/238379/easy-7-up-biscuits,['BREAD'],"['½ cup butter', '4 ½ cups baking mix (such as Bisquick ®)', '1 cup lemon-lime soda (such as 7-Up®)', '1 cup sour cream']",['10 mins'],['40 mins'],['10 mins'],['20 mins']
844,https://www.allrecipes.com/recipe/228875/maple-roasted-brussels-sprouts-with-bacon,['VEGETABLES'],"['1 pound whole Brussels sprouts', '4 slices smoked or regular bacon, cut into ½-inch pieces', '½ teaspoon salt', '¼ teaspoon freshly ground black pepper', '¼ cup extra-virgin olive oil', '3 tablespoons pure maple syrup']",['30 mins'],['6'],['20 mins'],['10 mins']
845,https://www.allrecipes.com/recipe/15715/mini-meatloaves,['MAIN DISHES'],"['1 cup shredded Cheddar cheese', '¾ cup milk', '½ cup quick cooking oats', '1 large egg', '1 teaspoon salt', '1 pound ground beef', '⅔ cup ketchup', '¼ cup packed brown sugar', '1 ½ teaspoons prepared mustard']",['1 hr'],['8'],['45 mins'],['15 mins']
846,https://www.allrecipes.com/recipe/34524/baked-ham,['PORK'],"['1 (12-pound) bone-in ham, rump portion', '½ cup whole cloves', '1 cup packed brown sugar', '4 cups water, or as needed']",['20 mins'],['5 hrs'],['4 hrs 30 mins'],['10 mins']
847,https://www.allrecipes.com/recipe/13867/giblet-gravy-i,['SAUCES AND CONDIMENTS'],"['1 quart water', 'giblets from a turkey', '¼ medium yellow onion', '1 stalk celery, cut in half', '1 cube chicken bouillon', '½ teaspoon salt', '½ teaspoon ground black pepper', '2 (14.5 ounce) cans chicken broth', '4 large hard-cooked eggs, chopped', '½ cup milk', '2 tablespoons cornstarch']",['50 mins'],['12'],['45 mins'],['5 mins']
848,https://www.allrecipes.com/recipe/7754/a-number-1-banana-cake,['DESSERTS'],"['2 ½ cups all-purpose flour', '1 tablespoon baking soda', '1 pinch salt', '1 cup white sugar', '¾ cup light brown sugar', '½ cup unsalted butter, softened', '2 eggs', '4 ripe bananas, mashed', '⅔ cup buttermilk', '½ cup chopped walnuts']",['1 hr'],['12'],['30 mins'],['30 mins']
849,https://www.allrecipes.com/recipe/229993/white-sauce-for-pasta,['SAUCES'],"['2 tablespoons butter', '2 tablespoons margarine', '3 tablespoons all-purpose flour', '1 cube chicken bouillon, crumbled', '1 ½ cups boiling water', '1 cup 2% milk', 'ground white pepper to taste']",['15 mins'],['4'],['10 mins'],['5 mins']
850,https://www.allrecipes.com/recipe/236418/easy-lemon-pepper-chicken-wings,['MEAT AND POULTRY'],"['2 cups oil, or as needed', '2 tablespoons extra-virgin olive oil', '1 tablespoon lemon-pepper seasoning', '12 chicken wings']",['20 mins'],['4'],['10 mins'],['10 mins']
851,https://www.allrecipes.com/recipe/86649/fast-english-muffin-pizzas,['MAIN DISHES'],"['4 English muffins, split', '½ cup canned pizza sauce', '2 cups shredded mozzarella cheese', '16 slices pepperoni sausage']",['20 mins'],['4'],['10 mins'],['10 mins']
852,https://www.allrecipes.com/recipe/262470/fall-off-the-bone-30-minute-instant-pot-ribs,['PORK'],"['½ cup brown sugar', '¼ cup chili powder', '1 tablespoon dried parsley', '2 teaspoons salt', '2 teaspoons garlic powder', '2 teaspoons ground black pepper', '2 teaspoons ground cumin', '2 teaspoons onion powder', '1 teaspoon smoked paprika', '2 small or medium racks baby back ribs, membranes removed', '1 cup water', '½ cup apple cider vinegar', ""1 (12 ounce) bottle barbecue sauce (such as Sweet Baby Ray's)""]",['5 mins'],['55 mins'],['40 mins'],['10 mins']
853,https://www.allrecipes.com/recipe/174668/blackened-seasoning-mix,['SIDE DISH'],"['1 ½ tablespoons paprika', '1 tablespoon garlic powder', '1 tablespoon onion powder', '1 tablespoon ground dried thyme', '1 teaspoon ground black pepper', '1 teaspoon cayenne pepper', '1 teaspoon dried basil', '1 teaspoon dried oregano']",['12'],['1/4 cup'],['5 mins'],['5 mins']
854,https://www.allrecipes.com/recipe/11951/linguine-with-clam-sauce,['CANNED FOOD'],"['1 (16 ounce) package linguini pasta', '2 (6.5 ounce) cans minced clams, with juice', '½ cup vegetable oil', '¼ cup butter', '1 tablespoon dried parsley', '¼ tablespoon dried basil', '½ teaspoon minced garlic', 'ground black pepper to taste']",['20 mins'],['4'],['15 mins'],['5 mins']
855,https://www.allrecipes.com/recipe/239514/easy-small-batch-blueberry-jam,['SAUCES AND CONDIMENTS'],"['4 cups fresh blueberries', '1 cup white sugar', '1 tablespoon fresh lemon juice', '1 pinch ground cinnamon (Optional)']",['35 mins'],['16'],['30 mins'],['5 mins']
856,https://www.allrecipes.com/recipe/15985/grandmas-corn-pudding,['VEGETABLES'],"['5 large eggs', '⅓ cup butter, melted and slightly cooled', '¼ cup white sugar', '½ cup milk', '¼ cup cornstarch', '1 (15.25 ounce) can whole kernel corn, drained', '2 (14.75 ounce) cans cream-style corn']",['1 hr 10 mins'],['8'],['1 hr'],['10 mins']
857,https://www.allrecipes.com/recipe/228661/heavenly-meatloaf-with-blue-cheese-mushrooms-and-spinach,['MAIN DISHES'],"['2 eggs', '1 cup finely chopped fresh spinach', '½ cup sliced fresh mushrooms', '½ cup plain bread crumbs', '½ small yellow onion, finely chopped', '⅓ cup 2% milk', '⅓ cup crumbled blue cheese', '2 tablespoons reduced-sodium Worcestershire sauce', '1 tablespoon minced garlic', '¼ teaspoon cayenne pepper', '1 pinch dried oregano', '1 pinch dried basil', 'salt and ground black pepper to taste', '1 ½ pounds extra-lean ground beef']",['1 hr'],['8'],['45 mins'],['15 mins']
